,ID,KM3,GM3,MntTotal,MntSpentNorm,Income,Len_Customer,HasChildren,HasPartner,NumChildren,age,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpTot,Response,Complain,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumTotalPurchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,KM2,AC3,AC2,GM2,LogIncome,MntWinesNorm,MntFruitsNorm,MntMeatProductsNorm,MntFishProductsNorm,MntSweetProductsNorm,MntGoldProdsNorm,NumDealsPurchasesNorm,NumWebPurchasesNorm,NumStorePurchasesNorm,NumWebVisitsMonthNorm,NumCatalogPurchasesNorm,SpendPropOfTotal,AvgPerPurchase,NumTotalPurchasesNorm
341,7143,0,2,820,2.469879518072289,74805.0,332.0,1,1,1,59,0,0,0,0,0,0,0,0,1955,Master,Together,0,1,2013-11-06,14,209,162,209,41,162,37,28,5,4,7,10,2,0,0,0,2,0,0,11.222653374649347,0.6295180722891566,0.4879518072289157,0.6295180722891566,0.12349397590361445,0.4879518072289157,0.11144578313253012,0.015060240963855422,0.012048192771084338,0.030120481927710843,0.006024096385542169,0.02108433734939759,0.026281987786719366,29.285714285714285,0.08433734939759036
342,1729,0,2,1377,3.752043596730245,66426.0,367.0,1,1,1,53,0,0,0,0,0,0,0,0,1961,PhD,Together,0,1,2013-10-02,14,1043,24,97,32,24,157,26,2,3,5,10,6,0,0,0,2,0,0,11.103858879320397,2.8419618528610355,0.0653950953678474,0.26430517711171664,0.08719346049046321,0.0653950953678474,0.42779291553133514,0.005449591280653951,0.008174386920980926,0.027247956403269755,0.01634877384196185,0.013623978201634877,0.04496171232645765,52.96153846153846,0.07084468664850137
343,10664,0,2,467,1.191326530612245,51529.0,392.0,1,0,1,65,0,0,0,0,0,0,0,0,1949,Master,Widow,0,1,2013-09-07,14,400,4,35,6,0,22,25,2,9,1,5,8,0,0,0,0,1,0,10.84991944132227,1.0204081632653061,0.01020408163265306,0.08928571428571429,0.015306122448979591,0.0,0.05612244897959184,0.00510204081632653,0.02295918367346939,0.012755102040816327,0.02040816326530612,0.002551020408163265,0.018403150039149743,18.68,0.06377551020408163
344,5029,1,1,14,0.0330188679245283,18100.0,424.0,0,1,0,68,0,0,0,0,0,0,0,0,1946,Bachelor,Married,0,0,2013-08-06,14,3,1,2,4,3,1,9,1,0,0,3,5,0,0,1,0,1,1,9.803722464346553,0.007075471698113208,0.0023584905660377358,0.0047169811320754715,0.009433962264150943,0.007075471698113208,0.0023584905660377358,0.0023584905660377358,0.0,0.007075471698113208,0.01179245283018868,0.0,0.0014521004899405816,1.5555555555555556,0.02122641509433962
345,10507,0,2,797,1.8279816513761469,59601.0,436.0,1,0,1,37,0,0,0,1,0,1,0,0,1977,Master,Divorced,0,1,2013-07-25,14,691,7,69,0,7,23,23,4,2,2,7,8,0,0,0,0,1,0,10.995444409537397,1.584862385321101,0.016055045871559634,0.15825688073394495,0.0,0.016055045871559634,0.052752293577981654,0.009174311926605505,0.0045871559633027525,0.016055045871559634,0.01834862385321101,0.0045871559633027525,0.024413573505401135,34.65217391304348,0.052752293577981654
346,3865,1,1,73,0.1398467432950191,20981.0,522.0,0,1,0,37,0,0,0,0,0,0,1,0,1977,Master,Together,0,0,2013-04-30,14,2,12,10,6,13,30,15,1,3,1,2,8,1,0,1,0,1,1,9.95142020629143,0.0038314176245210726,0.022988505747126436,0.019157088122605363,0.011494252873563218,0.02490421455938697,0.05747126436781609,0.0019157088122605363,0.005747126436781609,0.0038314176245210726,0.01532567049808429,0.0019157088122605363,0.005305657864869894,4.866666666666666,0.028735632183908046
347,6982,2,0,1581,2.8031914893617023,74068.0,564.0,0,1,0,38,0,0,0,0,0,0,0,0,1976,Bachelor,Married,0,0,2013-03-19,14,783,30,537,140,76,15,26,1,4,10,9,2,0,0,0,1,0,0,11.21275237017366,1.3882978723404256,0.05319148936170213,0.9521276595744681,0.24822695035460993,0.1347517730496454,0.026595744680851064,0.0017730496453900709,0.0070921985815602835,0.015957446808510637,0.0035460992907801418,0.01773049645390071,0.03012556604109622,60.80769230769231,0.04609929078014184
348,7042,1,1,66,0.1134020618556701,36790.0,582.0,0,1,0,31,0,0,0,0,0,0,1,0,1983,Bachelor,Married,0,0,2013-03-01,14,3,3,14,15,21,10,15,1,2,1,2,9,1,0,1,0,1,1,10.51300852902868,0.005154639175257732,0.005154639175257732,0.024054982817869417,0.02577319587628866,0.03608247422680412,0.01718213058419244,0.001718213058419244,0.003436426116838488,0.003436426116838488,0.015463917525773196,0.001718213058419244,0.0024536026430310794,4.4,0.02577319587628866
349,9668,1,1,77,0.1222222222222222,18793.0,630.0,1,1,1,43,0,0,0,0,0,0,0,0,1971,Bachelor,Married,1,0,2013-01-12,14,4,16,20,0,17,20,17,3,2,0,4,8,0,0,1,0,1,1,9.84129294894301,0.006349206349206349,0.025396825396825397,0.031746031746031744,0.0,0.026984126984126985,0.031746031746031744,0.004761904761904762,0.0031746031746031746,0.006349206349206349,0.012698412698412698,0.0,0.00517686845574889,4.529411764705882,0.026984126984126985
350,6878,0,2,324,0.4901664145234493,27421.0,661.0,0,0,0,60,0,0,0,0,0,0,0,0,1954,Bachelor,Widow,0,0,2012-12-12,14,43,12,96,78,40,55,21,3,4,1,6,7,0,0,0,2,0,0,10.2191008899166,0.06505295007564296,0.018154311649016642,0.14523449319213314,0.11800302571860817,0.060514372163388806,0.0832072617246596,0.0045385779122541605,0.006051437216338881,0.009077155824508321,0.01059001512859304,0.0015128593040847202,0.014228965608864217,15.428571428571429,0.03177004538577912
351,4099,1,1,62,0.08972503617945,30675.0,691.0,1,1,1,42,0,0,0,0,0,0,0,0,1972,Bachelor,Married,1,0,2012-11-12,14,10,2,16,11,2,21,13,1,1,0,3,8,0,0,1,0,1,1,10.33123586888475,0.01447178002894356,0.002894356005788712,0.023154848046309694,0.015918958031837915,0.002894356005788712,0.030390738060781478,0.001447178002894356,0.001447178002894356,0.004341534008683068,0.011577424023154847,0.0,0.0023283171572564716,4.769230769230769,0.01881331403762663
352,5031,2,0,1833,2.4703504043126685,83145.0,742.0,0,1,0,40,0,0,0,0,1,1,1,0,1974,Bachelor,Together,0,0,2012-09-22,14,777,35,731,39,137,114,28,1,5,9,11,2,1,0,0,1,0,0,11.32835337763112,1.0471698113207548,0.04716981132075472,0.9851752021563343,0.05256064690026954,0.18463611859838275,0.15363881401617252,0.0013477088948787063,0.006738544474393531,0.014824797843665768,0.0026954177897574125,0.012129380053908356,0.023650236596703157,65.46428571428571,0.03773584905660377
353,1970,1,1,103,0.136604774535809,34053.0,754.0,1,1,1,46,0,0,0,0,0,0,0,0,1968,Master,Together,0,1,2012-09-10,14,63,0,21,7,0,12,15,1,3,0,3,8,0,0,1,0,1,1,10.43570277898059,0.08355437665782493,0.0,0.027851458885941646,0.009283819628647215,0.0,0.015915119363395226,0.001326259946949602,0.003978779840848806,0.003978779840848806,0.010610079575596816,0.0,0.003193181233092649,6.866666666666666,0.01989389920424403
354,5726,1,1,60,0.303030303030303,31788.0,198.0,1,0,1,31,0,0,0,0,0,0,0,1,1983,Master,Single,1,0,2014-03-20,15,16,7,23,0,8,6,15,3,3,0,4,5,0,1,1,0,1,1,10.366875596977245,0.08080808080808081,0.03535353535353535,0.11616161616161616,0.0,0.04040404040404041,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.020202020202020204,0.025252525252525252,0.0,0.007588150283507023,4.0,0.07575757575757576
355,5231,1,1,51,0.2328767123287671,45894.0,219.0,1,1,2,40,0,0,0,0,0,0,0,0,1974,Master,Married,0,2,2014-02-27,15,27,2,7,0,2,13,10,1,1,0,3,5,0,0,1,0,1,1,10.734111457653192,0.1232876712328767,0.0091324200913242,0.0319634703196347,0.0,0.0091324200913242,0.0593607305936073,0.0045662100456621,0.0045662100456621,0.0136986301369863,0.0228310502283105,0.0,0.00403908709229308,5.1,0.045662100456621
356,1307,1,1,63,0.2658227848101265,41986.0,237.0,1,0,1,36,0,0,0,0,0,0,0,0,1978,Bachelor,Divorced,0,1,2014-02-09,15,27,5,8,8,3,12,14,3,3,0,4,4,0,0,1,0,1,1,10.6451153255436,0.11392405063291139,0.02109704641350211,0.03375527426160337,0.03375527426160337,0.012658227848101266,0.05063291139240506,0.012658227848101266,0.012658227848101266,0.016877637130801686,0.016877637130801686,0.0,0.005039654568400437,4.5,0.05907172995780591
357,10609,1,1,88,0.2464985994397759,42769.0,357.0,1,1,1,52,0,0,0,0,0,0,0,0,1962,PhD,Married,0,1,2013-10-12,15,71,0,13,3,1,0,12,2,1,1,4,4,0,0,1,0,1,1,10.663592201220954,0.19887955182072828,0.0,0.036414565826330535,0.008403361344537815,0.0028011204481792717,0.0,0.0056022408963585435,0.0028011204481792717,0.011204481792717087,0.011204481792717087,0.0028011204481792717,0.004587736097501967,7.333333333333333,0.03361344537815126
358,5782,0,2,763,2.056603773584906,58582.0,371.0,1,1,1,32,0,0,0,1,0,1,0,0,1982,Master,Together,0,1,2013-09-28,15,402,35,106,101,77,42,27,2,9,2,9,5,0,0,0,2,0,0,10.978199831088189,1.0835579514824798,0.09433962264150944,0.2857142857142857,0.2722371967654987,0.20754716981132076,0.11320754716981132,0.005390835579514825,0.02425876010781671,0.02425876010781671,0.013477088948787063,0.005390835579514825,0.02794470321555401,28.25925925925926,0.07277628032345014
359,7533,0,2,187,0.4986666666666666,49096.0,375.0,1,1,2,50,0,0,0,0,0,0,0,0,1964,Bachelor,Married,1,1,2013-09-24,15,144,1,32,2,1,7,20,4,4,1,4,7,0,0,1,0,1,1,10.80155321211961,0.384,0.0026666666666666666,0.08533333333333333,0.005333333333333333,0.0026666666666666666,0.018666666666666668,0.010666666666666666,0.010666666666666666,0.010666666666666666,0.018666666666666668,0.0026666666666666666,0.008084949215143121,9.35,0.05333333333333334
360,9493,2,0,1808,3.497098646034816,76412.0,517.0,0,0,0,34,1,0,0,0,1,2,1,0,1980,PhD,Single,0,0,2013-05-05,15,840,53,804,23,71,17,21,1,5,4,8,3,1,0,0,1,0,0,11.243908117747605,1.6247582205029014,0.10251450676982592,1.5551257253384914,0.04448742746615087,0.13733075435203096,0.03288201160541586,0.0019342359767891683,0.009671179883945842,0.015473887814313346,0.005802707930367505,0.007736943907156673,0.03643001782761495,86.0952380952381,0.04061895551257253
361,2253,1,1,85,0.1428571428571428,18929.0,595.0,0,1,0,24,0,0,0,0,0,0,0,0,1990,Bachelor,Married,0,0,2013-02-16,15,32,0,8,23,4,18,12,1,1,0,4,6,0,0,1,0,1,1,9.848503244203368,0.05378151260504202,0.0,0.013445378151260505,0.03865546218487395,0.0067226890756302525,0.030252100840336135,0.0016806722689075631,0.0016806722689075631,0.0067226890756302525,0.010084033613445379,0.0,0.006007411152955027,7.083333333333333,0.020168067226890758
362,2326,1,1,85,0.1428571428571428,18929.0,595.0,0,1,0,24,0,0,0,0,0,0,0,0,1990,Bachelor,Married,0,0,2013-02-16,15,32,0,8,23,4,18,12,1,1,0,4,6,0,0,1,0,1,1,9.848503244203368,0.05378151260504202,0.0,0.013445378151260505,0.03865546218487395,0.0067226890756302525,0.030252100840336135,0.0016806722689075631,0.0016806722689075631,0.0067226890756302525,0.010084033613445379,0.0,0.006007411152955027,7.083333333333333,0.020168067226890758
363,1876,1,1,85,0.1428571428571428,18929.0,595.0,0,1,0,24,0,0,0,0,0,0,0,0,1990,Bachelor,Married,0,0,2013-02-16,15,32,0,8,23,4,18,12,1,1,0,4,6,0,0,1,0,1,1,9.848503244203368,0.05378151260504202,0.0,0.013445378151260505,0.03865546218487395,0.0067226890756302525,0.030252100840336135,0.0016806722689075631,0.0016806722689075631,0.0067226890756302525,0.010084033613445379,0.0,0.006007411152955027,7.083333333333333,0.020168067226890758
364,7141,1,1,213,0.3307453416149068,21888.0,644.0,1,0,1,28,0,0,0,0,0,0,1,0,1986,Master,Single,1,0,2012-12-29,15,88,10,46,2,3,64,22,4,5,1,2,10,1,0,1,0,1,1,9.993739506513156,0.13664596273291926,0.015527950310559006,0.07142857142857142,0.003105590062111801,0.004658385093167702,0.09937888198757763,0.006211180124223602,0.007763975155279503,0.003105590062111801,0.015527950310559006,0.0015527950310559005,0.012028202299226328,9.681818181818182,0.034161490683229816
365,7393,1,1,92,0.138763197586727,41580.0,663.0,1,1,2,36,0,0,0,0,0,0,0,0,1978,Bachelor,Together,1,1,2012-12-10,15,56,5,24,4,0,3,14,3,2,1,3,5,0,0,1,0,1,1,10.635398611146856,0.08446455505279035,0.007541478129713424,0.03619909502262444,0.006033182503770739,0.0,0.004524886877828055,0.004524886877828055,0.0030165912518853697,0.004524886877828055,0.007541478129713424,0.0015082956259426848,0.002656457558418343,6.571428571428571,0.021116138763197588
366,4713,1,1,125,0.1835535976505139,31605.0,681.0,1,1,1,35,0,0,0,0,0,0,0,0,1979,PhD,Married,1,0,2012-11-22,15,74,0,42,2,1,6,16,2,2,1,4,7,0,0,1,0,1,1,10.36110225496905,0.10866372980910426,0.0,0.06167400881057269,0.002936857562408223,0.0014684287812041115,0.00881057268722467,0.002936857562408223,0.002936857562408223,0.005873715124816446,0.010279001468428781,0.0014684287812041115,0.004622960409106443,7.8125,0.023494860499265784
367,5093,1,1,101,0.1353887399463807,25509.0,746.0,1,0,1,40,0,0,0,0,0,0,1,0,1974,PhD,Divorced,1,0,2012-09-18,15,40,3,30,10,7,11,18,3,3,0,3,9,1,0,1,0,1,1,10.146825811135855,0.05361930294906166,0.004021447721179625,0.040214477211796246,0.013404825737265416,0.00938337801608579,0.014745308310991957,0.004021447721179625,0.004021447721179625,0.004021447721179625,0.012064343163538873,0.0,0.004224761339030109,5.611111111111111,0.024128686327077747
368,8524,1,1,101,0.1353887399463807,25509.0,746.0,1,0,1,40,0,0,0,0,0,0,1,0,1974,PhD,Divorced,1,0,2012-09-18,15,40,3,30,10,7,11,18,3,3,0,3,9,1,0,1,0,1,1,10.146825811135855,0.05361930294906166,0.004021447721179625,0.040214477211796246,0.013404825737265416,0.00938337801608579,0.014745308310991957,0.004021447721179625,0.004021447721179625,0.004021447721179625,0.012064343163538873,0.0,0.004224761339030109,5.611111111111111,0.024128686327077747
369,3766,0,2,835,1.0718870346598204,33051.0,779.0,0,0,0,55,0,0,0,0,0,0,1,0,1959,Master,Widow,0,0,2012-08-16,15,100,71,243,108,94,219,30,3,9,1,8,9,1,0,0,2,0,0,10.405837357821074,0.12836970474967907,0.09114249037227215,0.3119383825417201,0.1386392811296534,0.12066752246469833,0.2811296534017972,0.0038510911424903724,0.011553273427471117,0.010269576379974325,0.011553273427471117,0.0012836970474967907,0.025815318132256723,27.833333333333332,0.038510911424903725
370,9725,1,1,12,0.0991735537190082,28764.0,121.0,1,1,2,48,0,0,1,0,0,1,0,0,1966,PhD,Together,1,1,2014-06-05,16,8,0,3,0,0,1,12,1,1,0,2,8,0,0,1,0,1,1,10.266914649297394,0.06611570247933884,0.0,0.024793388429752067,0.0,0.0,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.01652892561983471,0.06611570247933884,0.0,0.00274447742874185,1.0,0.09917355371900827
371,8933,1,1,66,0.4551724137931034,32146.0,145.0,1,1,1,31,0,0,0,0,0,0,0,0,1983,Master,Married,1,0,2014-05-12,16,26,3,23,4,7,3,14,2,2,0,4,6,0,0,1,0,1,1,10.378074412714671,0.1793103448275862,0.020689655172413793,0.15862068965517243,0.027586206896551724,0.04827586206896552,0.020689655172413793,0.013793103448275862,0.013793103448275862,0.027586206896551724,0.041379310344827586,0.0,0.011270989901677048,4.714285714285714,0.09655172413793103
372,10779,1,1,49,0.2816091954022988,22148.0,174.0,0,0,0,31,0,0,0,0,0,0,0,0,1983,Bachelor,Single,0,0,2014-04-13,16,15,5,14,0,4,11,12,1,1,0,3,7,0,0,1,0,1,1,10.005547627727276,0.08620689655172414,0.028735632183908046,0.08045977011494253,0.0,0.022988505747126436,0.06321839080459771,0.005747126436781609,0.005747126436781609,0.017241379310344827,0.040229885057471264,0.0,0.010121045671854338,4.083333333333333,0.06896551724137931
373,9289,1,1,63,0.3559322033898305,36781.0,177.0,1,1,1,35,0,0,0,0,0,0,1,0,1979,Bachelor,Married,1,0,2014-04-10,16,29,1,17,0,3,13,14,1,2,1,2,8,1,0,1,0,1,1,10.512763874058926,0.1638418079096045,0.005649717514124294,0.096045197740113,0.0,0.01694915254237288,0.07344632768361582,0.005649717514124294,0.011299435028248588,0.011299435028248588,0.04519774011299435,0.005649717514124294,0.0077029453766429695,4.5,0.07909604519774012
374,2613,0,2,237,1.2880434782608696,54197.0,184.0,1,1,1,54,0,0,0,0,0,0,0,0,1960,Master,Married,0,1,2014-04-03,16,162,6,37,6,13,13,13,2,1,3,6,1,0,0,0,2,0,0,10.9003992863779,0.8804347826086957,0.03260869565217391,0.20108695652173914,0.03260869565217391,0.07065217391304347,0.07065217391304347,0.010869565217391304,0.005434782608695652,0.03260869565217391,0.005434782608695652,0.016304347826086956,0.018917700402156064,18.23076923076923,0.07065217391304347
375,10133,2,0,2349,10.038461538461538,93790.0,234.0,0,0,0,44,1,0,0,1,1,3,1,0,1970,Bachelor,Single,0,0,2014-02-12,16,1302,68,731,89,114,45,27,0,6,7,12,2,1,0,0,1,0,0,11.44882418156364,5.564102564102564,0.2905982905982906,3.123931623931624,0.3803418803418803,0.48717948717948717,0.19230769230769232,0.0,0.02564102564102564,0.05128205128205128,0.008547008547008548,0.029914529914529916,0.08519688010038794,87.0,0.11538461538461539
376,8443,1,1,86,0.3644067796610169,24762.0,236.0,1,0,1,42,0,0,1,0,0,1,1,0,1972,Bachelor,Single,1,0,2014-02-10,16,6,10,12,3,15,40,17,3,3,1,2,8,1,0,1,0,1,1,10.117105882625266,0.025423728813559324,0.0423728813559322,0.05084745762711865,0.012711864406779662,0.0635593220338983,0.1694915254237288,0.012711864406779662,0.012711864406779662,0.00847457627118644,0.03389830508474576,0.00423728813559322,0.011714231346828587,5.0588235294117645,0.07203389830508475
377,10796,1,1,66,0.2588235294117647,30477.0,255.0,1,1,1,30,0,0,0,0,0,0,0,0,1984,Master,Married,1,0,2014-01-22,16,47,1,6,0,0,12,12,1,1,1,3,6,0,0,1,0,1,1,10.324760390849804,0.1843137254901961,0.00392156862745098,0.023529411764705882,0.0,0.0,0.047058823529411764,0.00392156862745098,0.00392156862745098,0.011764705882352941,0.023529411764705882,0.00392156862745098,0.006759967497186886,5.5,0.047058823529411764
378,10241,1,1,14,0.0477815699658703,11448.0,293.0,0,0,0,39,0,0,0,0,0,0,0,0,1975,Master,Divorced,0,0,2013-12-15,16,0,0,0,6,2,6,10,1,1,0,2,6,0,0,1,0,1,1,9.345657668923812,0.0,0.0,0.0,0.020477815699658702,0.006825938566552901,0.020477815699658702,0.0034129692832764505,0.0034129692832764505,0.006825938566552901,0.020477815699658702,0.0,0.003322338372888956,1.4,0.034129692832764506
379,3388,0,2,294,0.8672566371681416,70844.0,339.0,1,0,2,47,0,0,0,0,0,0,0,0,1967,Bachelor,Divorced,1,1,2013-10-30,16,129,26,67,3,67,2,24,5,6,1,5,7,0,0,1,0,1,1,11.168249670998328,0.3805309734513274,0.07669616519174041,0.1976401179941003,0.008849557522123894,0.1976401179941003,0.0058997050147492625,0.014749262536873156,0.017699115044247787,0.014749262536873156,0.02064896755162242,0.0029498525073746312,0.00974445659739485,12.25,0.07079646017699115
380,6507,1,1,56,0.1534246575342465,30828.0,365.0,1,0,1,34,0,0,0,0,0,0,0,0,1980,Bachelor,Single,1,0,2013-10-04,16,16,11,15,2,0,12,11,2,1,1,4,3,0,0,1,0,1,1,10.33621108441512,0.043835616438356165,0.030136986301369864,0.0410958904109589,0.005479452054794521,0.0,0.03287671232876712,0.005479452054794521,0.0027397260273972603,0.010958904109589041,0.00821917808219178,0.0027397260273972603,0.003961529369315567,5.090909090909091,0.030136986301369864
381,7446,0,2,716,1.835897435897436,62513.0,390.0,1,1,1,47,0,0,0,0,0,0,0,0,1967,Master,Together,0,1,2013-09-09,16,520,42,98,0,42,14,28,2,6,4,10,6,0,0,0,0,1,0,11.043145810640238,1.3333333333333333,0.1076923076923077,0.2512820512820513,0.0,0.1076923076923077,0.035897435897435895,0.005128205128205128,0.015384615384615385,0.02564102564102564,0.015384615384615385,0.010256410256410256,0.023377127301111113,25.571428571428573,0.07179487179487179
382,87,1,1,57,0.141089108910891,27733.0,404.0,1,1,1,33,0,0,0,0,0,0,0,0,1981,Master,Married,1,0,2013-08-26,16,0,7,5,26,2,17,14,2,2,0,3,7,0,0,1,0,1,1,10.23041437631381,0.0,0.017326732673267328,0.012376237623762377,0.06435643564356436,0.0049504950495049506,0.04207920792079208,0.0049504950495049506,0.0049504950495049506,0.007425742574257425,0.017326732673267328,0.0,0.004049577423757592,4.071428571428571,0.034653465346534656
383,10477,1,1,102,0.240566037735849,39435.0,424.0,1,1,1,41,0,0,0,0,0,0,0,0,1973,PhD,Together,1,0,2013-08-06,16,71,0,18,0,0,13,14,1,3,1,2,7,0,0,1,0,1,1,10.582434383694933,0.16745283018867924,0.0,0.04245283018867924,0.0,0.0,0.030660377358490566,0.0023584905660377358,0.007075471698113208,0.0047169811320754715,0.01650943396226415,0.0023584905660377358,0.004855853075636765,7.285714285714286,0.0330188679245283
384,6072,2,0,2087,3.4269293924466337,75345.0,609.0,0,0,0,44,1,0,0,0,0,1,1,0,1970,Master,Single,0,0,2013-02-02,16,918,57,842,99,38,133,23,1,5,8,6,3,1,0,0,1,0,0,11.22984611704502,1.5073891625615763,0.09359605911330049,1.3825944170771758,0.1625615763546798,0.06239737274220033,0.21839080459770116,0.0016420361247947454,0.008210180623973728,0.009852216748768473,0.0049261083743842365,0.013136288998357963,0.03620460277904998,90.73913043478261,0.03776683087027915
385,2518,1,1,30,0.0486223662884927,20491.0,617.0,0,1,0,28,0,0,0,0,0,0,0,0,1986,Master,Together,0,0,2013-01-25,16,5,4,5,4,2,10,11,1,0,1,2,7,0,0,1,0,1,1,9.927789845059094,0.008103727714748784,0.006482982171799027,0.008103727714748784,0.006482982171799027,0.0032414910858995136,0.01620745542949757,0.0016207455429497568,0.0,0.0032414910858995136,0.011345218800648298,0.0016207455429497568,0.0018888001349685324,2.727272727272727,0.017828200972447326
386,247,0,2,357,0.5204081632653061,36715.0,686.0,1,1,1,43,0,0,0,0,0,0,1,0,1971,Bachelor,Married,1,0,2012-11-17,16,172,10,125,21,13,16,28,6,7,2,4,9,1,0,1,0,1,0,10.510967906338982,0.25072886297376096,0.014577259475218658,0.18221574344023322,0.030612244897959183,0.018950437317784258,0.023323615160349854,0.008746355685131196,0.01020408163265306,0.0058309037900874635,0.013119533527696793,0.0029154518950437317,0.011282715455786019,12.75,0.04081632653061224
387,9463,0,2,1443,2.091304347826087,71706.0,690.0,1,1,1,55,0,0,0,0,0,0,0,0,1959,Bachelor,Together,0,1,2012-11-13,16,931,56,253,91,98,14,30,4,9,5,7,5,0,0,0,2,0,0,11.180343650832071,1.3492753623188405,0.08115942028985507,0.36666666666666664,0.1318840579710145,0.14202898550724638,0.020289855072463767,0.005797101449275362,0.013043478260869565,0.010144927536231883,0.007246376811594203,0.007246376811594203,0.023215327320859694,48.1,0.043478260869565216
