,ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,LogIncome,NumChildren,HasChildren,HasPartner,age,MntTotal,AcceptedCmpTot,NumTotalPurchases,Len_Customer,MntSpentNorm,KM2,KM3,AC3,AC2,GM2,GM3
464,3667,1969,Bachelor,Married,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,1,0,GER,80952.0,11.301624018332609,0,0,1,45,1757,3,33,583.0,3.013722126929674,0,2,1,0,0,0
465,3697,1954,Bachelor,Together,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,CA,39898.0,10.59410653990724,1,1,1,60,134,0,16,599.0,0.2237061769616026,1,1,0,1,1,2
466,9955,1954,Bachelor,Together,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,SP,39898.0,10.59410653990724,1,1,1,60,134,0,16,599.0,0.2237061769616026,1,1,0,1,1,2
467,5320,1973,Master,Divorced,1,1,2013-01-29,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,1,0,SA,44051.0,10.693126033284834,2,1,0,41,171,0,18,613.0,0.2789559543230016,1,0,0,1,1,2
468,6422,1954,Bachelor,Married,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,IND,86718.0,11.370428285241672,0,0,1,60,1270,0,19,625.0,2.032,0,2,1,0,0,0
469,3690,1986,Master,Married,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,1,0,SP,80141.0,11.29155534020516,0,0,1,28,2091,1,28,631.0,3.31378763866878,0,2,1,0,0,0
470,2408,1976,Bachelor,Married,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,IND,58597.0,10.97845584528984,2,1,1,38,733,0,39,683.0,1.0732064421669107,0,0,2,0,0,2
471,9260,1945,PhD,Married,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,CA,70356.0,11.161337560080051,0,0,1,69,1706,0,33,698.0,2.444126074498567,0,2,2,0,0,2
472,9648,1967,Bachelor,Single,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,SP,46904.0,10.755879558560052,2,1,0,47,253,0,22,700.0,0.3614285714285714,1,0,0,1,1,2
473,4939,1946,Bachelor,Together,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,US,37760.0,10.539032102959617,0,0,1,68,317,0,20,764.0,0.4149214659685863,0,0,2,0,0,2
474,8652,1946,Bachelor,Together,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,SA,37760.0,10.539032102959617,0,0,1,68,317,0,20,764.0,0.4149214659685863,0,0,2,0,0,2
475,4702,1964,Bachelor,Single,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,SP,61839.0,11.032305683261304,0,0,0,50,1895,0,25,783.0,2.420178799489144,0,2,1,0,0,0
476,2587,1972,PhD,Married,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,AUS,29791.0,10.301995180076794,1,1,1,42,20,0,12,142.0,0.1408450704225352,1,1,0,1,1,1
477,2811,1963,PhD,Single,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,SP,48918.0,10.797921148054971,2,1,0,51,62,0,11,175.0,0.3542857142857142,1,1,0,1,1,1
478,9150,1963,PhD,Single,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,SP,48918.0,10.797921148054971,2,1,0,51,62,0,11,175.0,0.3542857142857142,1,1,0,1,1,1
479,10127,1965,Bachelor,Married,0,1,2014-04-06,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,CA,58692.0,10.980075748279395,1,1,1,49,395,0,22,181.0,2.18232044198895,0,0,0,1,0,2
480,5493,1976,Bachelor,Married,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,SP,39356.0,10.58042912874914,2,1,1,38,23,1,10,199.0,0.1155778894472361,1,1,0,1,1,1
481,2666,1972,Master,Married,0,1,2014-02-06,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0,CA,76234.0,11.241575953806008,1,1,1,42,907,1,26,240.0,3.779166666666667,0,2,2,0,0,2
482,10099,1984,Bachelor,Married,1,0,2013-10-05,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,SA,55434.0,10.922966442206452,1,1,1,30,882,0,28,364.0,2.423076923076923,0,0,2,0,0,2
483,10562,1946,Master,Married,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,IND,66835.0,11.109997136514034,0,0,1,68,1033,0,26,371.0,2.784366576819407,0,2,1,0,0,0
484,7881,1946,Master,Married,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,SP,66835.0,11.109997136514034,0,0,1,68,1033,0,26,371.0,2.784366576819407,0,2,1,0,0,0
485,6721,1951,Bachelor,Married,0,1,2013-07-29,21,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,0,CA,71965.0,11.183949064243944,1,1,1,63,1213,0,20,432.0,2.8078703703703702,0,0,2,0,0,2
486,5204,1971,Bachelor,Together,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,1,0,SP,74538.0,11.219077757327485,0,0,1,43,1461,1,25,462.0,3.1623376623376624,0,2,1,0,0,0
487,5209,1954,Bachelor,Divorced,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,SA,50002.0,10.819838282610355,1,1,0,60,638,0,26,474.0,1.3459915611814346,0,0,0,1,0,2
488,10128,1958,Bachelor,Together,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,CA,53977.0,10.89633183512606,1,1,1,56,907,0,32,483.0,1.8778467908902687,0,0,2,0,0,2
489,9284,1958,Bachelor,Together,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,SP,53977.0,10.89633183512606,1,1,1,56,907,0,32,483.0,1.8778467908902687,0,0,2,0,0,2
490,8643,1971,Bachelor,Together,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,IND,69930.0,11.155264320609968,0,0,1,43,1662,0,25,496.0,3.350806451612903,0,2,1,0,0,0
491,1685,1967,PhD,Together,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,CA,62981.0,11.050604250263852,0,0,1,47,1482,1,26,566.0,2.618374558303887,0,2,1,0,0,0
492,2877,1974,Master,Together,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,SA,46014.0,10.736722709272955,2,1,1,40,541,0,33,621.0,0.8711755233494364,0,0,2,0,0,2
493,8369,1987,Bachelor,Together,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,SP,18227.0,9.810714152383774,1,1,1,27,28,0,12,695.0,0.0402877697841726,1,1,0,1,1,1
494,6233,1976,Bachelor,Married,0,1,2012-09-07,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,0,SP,65991.0,11.097288801540568,1,1,1,38,971,0,34,757.0,1.282694848084544,0,0,2,0,0,2
495,195,1972,Bachelor,Single,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,1,0,SP,38808.0,10.566407457475975,1,1,0,42,246,1,22,769.0,0.3198959687906372,1,0,0,1,1,2
496,10846,1978,Master,Married,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,CA,43783.0,10.687023732823754,1,1,1,36,629,1,29,128.0,4.9140625,0,0,2,0,0,2
497,8341,1969,PhD,Married,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,1,0,SP,30396.0,10.32209919831418,1,1,1,45,34,1,13,157.0,0.2165605095541401,1,1,0,1,1,1
498,10766,1964,PhD,Married,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,SP,65526.0,11.090217550427058,1,1,1,50,506,0,19,176.0,2.875,0,2,2,0,0,2
499,9971,1964,PhD,Married,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,SA,65526.0,11.090217550427058,1,1,1,50,506,0,19,176.0,2.875,0,2,2,0,0,2
500,1740,1944,Bachelor,Married,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,SP,55956.0,10.932338817621137,0,0,1,70,999,1,20,180.0,5.55,0,2,2,0,0,2
501,8737,1978,Bachelor,Divorced,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,0,SP,55563.0,10.92529078851728,1,1,0,36,43,0,9,182.0,0.2362637362637362,1,1,0,1,1,1
502,6466,1965,PhD,Married,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,SP,57236.0,10.95495582139542,2,1,1,49,121,0,13,206.0,0.587378640776699,1,1,0,1,1,1
503,10430,1973,Bachelor,Divorced,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,AUS,89694.0,11.40417030513319,2,1,0,41,1472,3,19,360.0,4.088888888888889,0,0,2,0,0,2
504,8773,1971,Master,Together,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,US,57420.0,10.958165369058063,1,1,1,43,322,1,22,466.0,0.6909871244635193,1,0,0,1,1,2
505,2371,1972,Bachelor,Married,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,GER,33622.0,10.422965635581258,2,1,1,42,81,0,16,539.0,0.150278293135436,1,1,0,1,1,1
506,7786,1986,PhD,Single,1,0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,SP,29999.0,10.308952660644293,1,1,0,28,160,0,20,598.0,0.2675585284280936,1,1,0,1,1,1
507,4088,1962,PhD,Together,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,SP,31497.0,10.357679330734523,1,1,1,52,155,0,18,667.0,0.232383808095952,1,1,0,1,1,1
508,4971,1962,PhD,Together,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,SA,31497.0,10.357679330734523,1,1,1,52,155,0,18,667.0,0.232383808095952,1,1,0,1,1,1
509,10560,1980,PhD,Single,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,SP,36802.0,10.513334642573437,1,1,0,34,20,0,10,110.0,0.1818181818181818,1,1,0,1,1,1
510,6892,1968,Bachelor,Divorced,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,SP,61671.0,11.029585298139098,1,1,0,46,732,2,36,123.0,5.951219512195122,0,0,2,0,0,2
511,1818,1971,PhD,Together,1,0,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,CA,29732.0,10.300012819074816,1,1,1,43,38,0,14,193.0,0.1968911917098445,1,1,0,1,1,1
512,9485,1986,PhD,Married,0,0,2014-03-10,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,SA,45921.0,10.734699584051969,0,0,1,28,199,0,14,208.0,0.9567307692307692,1,1,1,0,1,2
513,6646,1984,Bachelor,Together,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,CA,16529.0,9.712932190815067,1,1,1,30,22,0,11,217.0,0.1013824884792626,1,1,0,1,1,1
514,4248,1960,Master,Single,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,SP,98777.0,11.500630186876077,0,0,0,54,2008,1,20,229.0,8.768558951965066,0,2,1,0,0,0
515,7451,1960,Master,Single,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,SP,98777.0,11.500630186876077,0,0,0,54,2008,1,20,229.0,8.768558951965066,0,2,1,0,0,0
516,7861,1952,Master,Married,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,SP,77027.0,11.251924271099778,1,1,1,62,1175,0,23,241.0,4.875518672199171,0,2,2,0,0,2
517,5232,1965,Bachelor,Married,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,SP,69139.0,11.143888713475617,1,1,1,49,227,0,15,250.0,0.908,0,0,0,1,0,2
518,3011,1965,Bachelor,Married,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,SA,69139.0,11.143888713475617,1,1,1,49,227,0,15,250.0,0.908,0,0,0,1,0,2
519,5758,1982,Bachelor,Married,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,1,0,SP,65169.0,11.084754519326426,0,0,1,32,1189,4,34,263.0,4.520912547528517,0,2,2,0,0,2
520,2173,1952,Bachelor,Widow,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,SP,40049.0,10.597883952496506,1,1,0,62,32,0,11,353.0,0.0906515580736544,1,1,0,1,1,1
521,10711,1945,Bachelor,Married,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,SA,69755.0,11.15275871748935,0,0,1,69,894,0,23,367.0,2.4359673024523163,0,2,1,0,0,0
522,8268,1961,PhD,Married,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,CA,51381.5,10.847052926545164,1,1,1,53,404,0,23,450.0,0.8977777777777778,0,0,0,1,0,2
523,2782,1961,PhD,Married,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,SP,54456.0,10.905166678408571,1,1,1,53,404,0,23,450.0,0.8977777777777778,0,0,0,1,0,2
524,5872,1951,Bachelor,Single,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,US,60689.0,11.013534218829902,1,1,0,63,639,0,25,490.0,1.304081632653061,0,0,2,0,0,2
525,11187,1978,Basic,Single,1,0,2013-05-20,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,0,CA,26487.0,10.184447079227082,1,1,0,36,69,0,14,502.0,0.1374501992031872,1,1,0,1,1,1
526,2428,1970,Bachelor,Married,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,GER,28164.0,10.245835351328816,1,1,1,44,78,0,16,518.0,0.1505791505791505,1,1,0,1,1,1
527,1726,1970,Bachelor,Single,0,0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,1,0,SP,22585.0,10.025085524283616,0,0,0,44,81,1,14,565.0,0.1433628318584071,1,1,0,1,1,1
528,1802,1971,Bachelor,Married,0,1,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,SP,64795.0,11.078999152040028,1,1,1,43,680,0,23,625.0,1.088,0,0,1,0,0,2
529,1162,1987,PhD,Single,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,SP,42000.0,10.645448706505872,0,0,0,27,653,0,25,632.0,1.0332278481012658,0,0,1,0,0,2
530,10643,1987,PhD,Single,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,AUS,42000.0,10.645448706505872,0,0,0,27,653,0,25,632.0,1.0332278481012658,0,0,1,0,0,2
531,11112,1966,Bachelor,Together,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,SP,70713.0,11.166398852083312,1,1,1,48,1477,0,28,670.0,2.2044776119402987,0,0,2,0,0,2
532,2114,1946,PhD,Single,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,1,0,US,82800.0,11.324195417595108,0,0,0,68,1315,2,29,679.0,1.9366715758468336,0,2,1,0,0,0
533,4261,1946,PhD,Single,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,1,0,SA,82800.0,11.324195417595108,0,0,0,68,1315,2,29,679.0,1.9366715758468336,0,2,1,0,0,0
534,2457,1975,Basic,Married,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,SP,30801.0,10.335334901918412,1,1,1,39,45,0,13,708.0,0.0635593220338983,1,1,0,1,1,1
535,2495,1974,Master,Married,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,SP,83891.0,11.337285536299984,1,1,1,40,816,0,23,106.0,7.69811320754717,0,2,1,0,0,0
536,6983,1950,Master,Divorced,1,1,2014-05-01,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0,IND,38054.0,10.546787760701491,2,1,0,64,45,0,14,156.0,0.2884615384615384,1,1,0,1,1,1
537,3436,1969,Bachelor,Married,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,14045.0,9.550092936718965,1,1,1,45,20,0,12,251.0,0.0796812749003984,1,1,0,1,1,1
538,7505,1957,PhD,Married,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,SP,44155.0,10.695484097138245,2,1,1,57,46,0,9,258.0,0.1782945736434108,1,1,0,1,1,1
539,4286,1970,PhD,Single,0,1,2014-01-09,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0,IND,57642.0,10.962024095948502,1,1,0,44,679,1,26,268.0,2.533582089552239,0,0,2,0,0,2
540,7224,1977,Bachelor,Married,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,IND,31353.0,10.353097129628477,2,1,1,37,31,0,14,279.0,0.1111111111111111,1,1,0,1,1,1
541,6215,1977,Bachelor,Married,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,1,0,SA,31353.0,10.353097129628477,2,1,1,37,31,0,14,279.0,0.1111111111111111,1,1,0,1,1,1
542,968,1968,Master,Divorced,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,AUS,41335.0,10.62948906996702,1,1,0,46,187,0,19,282.0,0.6631205673758865,1,1,0,1,1,2
543,4096,1968,Master,Divorced,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,US,41335.0,10.62948906996702,1,1,0,46,187,0,19,282.0,0.6631205673758865,1,1,0,1,1,2
544,3153,1957,PhD,Single,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SA,40737.0,10.614916596774084,3,1,0,57,17,0,12,300.0,0.0566666666666666,1,1,0,1,1,1
545,6504,1975,Master,Together,1,0,2013-11-20,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,SP,19789.0,9.892932038596612,1,1,1,39,78,1,14,318.0,0.2452830188679245,1,1,0,1,1,1
546,5329,1949,PhD,Divorced,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,AUS,35946.0,10.489800910432065,2,1,0,65,11,0,9,372.0,0.0295698924731182,1,1,0,1,1,1
547,1175,1983,Master,Married,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,1,0,SP,36262.0,10.498553216683446,0,0,1,31,426,1,18,379.0,1.1240105540897098,0,0,1,0,0,2
548,1377,1954,Master,Widow,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,SA,44551.0,10.704412325269503,1,1,0,60,285,0,19,399.0,0.7142857142857143,1,0,0,1,1,2
549,4607,1959,Bachelor,Together,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP,71367.0,11.17560486859362,0,0,1,55,777,0,19,407.0,1.9090909090909087,0,2,1,0,0,0
550,4944,1959,Bachelor,Together,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP,71367.0,11.17560486859362,0,0,1,55,777,0,19,407.0,1.9090909090909087,0,2,1,0,0,0
551,9483,1959,Bachelor,Together,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,1,CA,57957.0,10.967473889283008,1,1,1,55,637,0,28,411.0,1.5498783454987834,0,0,2,0,0,2
552,1378,1972,Master,Together,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,SA,50334.0,10.826455939163523,1,1,1,42,694,0,29,437.0,1.5881006864988558,0,0,2,0,0,2
553,5991,1949,Master,Married,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,GER,48150.0,10.782097185442597,1,1,1,65,266,0,20,483.0,0.5507246376811594,1,0,0,1,1,2
554,2807,1969,Bachelor,Married,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,SP,56796.0,10.947238786412973,1,1,1,45,1001,0,34,595.0,1.6823529411764706,0,0,2,0,0,2
555,1052,1969,Bachelor,Married,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,AUS,56796.0,10.947238786412973,1,1,1,45,1001,0,34,595.0,1.6823529411764706,0,0,2,0,0,2
556,9760,1963,PhD,Widow,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,1,0,SA,52278.0,10.864350039781693,1,1,0,51,1198,0,39,617.0,1.9416531604538088,0,0,2,0,0,2
557,7101,1963,PhD,Widow,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,SP,52278.0,10.864350039781693,1,1,0,51,1198,0,39,617.0,1.9416531604538088,0,0,2,0,0,2
558,9909,1996,Master,Married,0,0,2012-11-09,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,1,0,AUS,7500.0,8.922791623969637,0,0,1,18,122,0,19,694.0,0.1757925072046109,1,1,0,1,1,1
559,5907,1952,Master,Married,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,33444.0,10.417657577552507,2,1,1,62,18,0,12,700.0,0.0257142857142857,1,1,0,1,1,1
560,793,1973,Bachelor,Married,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,AUS,20895.0,9.947313032076158,1,1,1,41,45,0,15,728.0,0.0618131868131868,1,1,0,1,1,1
561,8832,1976,Master,Together,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,GER,37509.0,10.532362843075934,1,1,1,38,123,0,16,752.0,0.163563829787234,1,1,0,1,1,1
562,2535,1978,Master,Married,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,0,SP,88097.0,11.386205110190993,1,1,1,36,844,3,29,777.0,1.0862290862290862,0,0,1,0,0,2
563,1523,1973,Bachelor,Married,1,1,2014-05-07,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,SA,59041.0,10.98600433403935,2,1,1,41,96,0,13,150.0,0.64,1,1,0,1,1,1
564,1839,1974,Bachelor,Single,0,0,2014-04-21,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0,IND,43322.0,10.676438950794674,0,0,0,40,141,0,15,166.0,0.8493975903614458,1,1,1,0,1,2
565,9972,1955,PhD,Together,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,SA,46015.0,10.736744441080718,2,1,1,59,46,2,12,174.0,0.264367816091954,1,1,0,1,1,1
566,2945,1955,PhD,Together,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,CA,46015.0,10.736744441080718,2,1,1,59,46,2,12,174.0,0.264367816091954,1,1,0,1,1,1
567,9291,1959,Master,Married,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,34242.0,10.44123744323998,1,1,1,55,15,0,9,195.0,0.0769230769230769,1,1,0,1,1,1
568,2829,1955,Bachelor,Married,0,1,2014-03-10,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0,CA,65210.0,11.085383445340977,1,1,1,59,731,2,28,208.0,3.514423076923077,0,0,2,0,0,2
569,8594,1958,PhD,Widow,0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,0,SP,50520.0,10.83014437040946,1,1,0,56,135,0,15,249.0,0.5421686746987951,1,1,0,1,1,1
570,1592,1970,Bachelor,Married,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,CA,90765.0,11.416040045126518,0,0,1,44,1724,2,16,253.0,6.8142292490118574,0,2,1,0,0,0
571,4310,1944,Bachelor,Married,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,0,AUS,80589.0,11.297129851318555,0,0,1,70,1428,1,22,255.0,5.6,0,2,1,0,0,0
572,6950,1958,Master,Married,1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,CA,49572.0,10.811201609659424,2,1,1,56,54,0,14,293.0,0.1843003412969283,1,1,0,1,1,1
573,8492,1978,Bachelor,Together,0,0,2013-11-09,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,SP,75437.0,11.231066405821236,0,0,1,36,1493,1,29,329.0,4.537993920972644,0,2,2,0,0,0
574,5684,1971,Master,Divorced,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,44635.0,10.706295987305593,2,1,0,43,68,0,14,358.0,0.1899441340782122,1,1,0,1,1,1
575,5909,1964,Bachelor,Married,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,GER,58512.0,10.977004230754469,1,1,1,50,1171,0,28,380.0,3.081578947368421,0,0,2,0,0,2
576,9855,1952,PhD,Single,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,SP,62000.0,11.034905792929417,1,1,0,62,1020,1,30,405.0,2.5185185185185186,0,0,2,0,0,2
577,975,1956,Bachelor,Single,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,AUS,54252.0,10.901413569412911,2,1,0,58,264,0,21,494.0,0.5344129554655871,1,0,0,1,0,2
